Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Gift Card,Variant Weight Unit,Included / Singapore,Included / Australia,Included / Eurozone,Included / India,Included / International,Included / Japan,Included / United Kingdom,Included / United States,Status
dz-bt14-084,DZ-BT14/084 Devotion Dragon [C],"<p><strong>Devotion Dragon</strong></p>
<p>Card Number: DZ-BT14/084</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/084,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_084.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-085,DZ-BT14/085 Adoring Dragon [C],"<p><strong>Adoring Dragon</strong></p>
<p>Card Number: DZ-BT14/085</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/085,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_085.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-086,DZ-BT14/086 Surround Schuberias [C],"<p><strong>Surround Schuberias</strong></p>
<p>Card Number: DZ-BT14/086</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/086,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_086.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-087,"DZ-BT14/087 Mage of Floating, Levitte [C]","<p><strong>Mage of Floating, Levitte</strong></p>
<p>Card Number: DZ-BT14/087</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/087,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_087.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-088,DZ-BT14/088 Fruition Dragon [C],"<p><strong>Fruition Dragon</strong></p>
<p>Card Number: DZ-BT14/088</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/088,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_088.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-089,DZ-BT14/089 Aspiring Dracokid [C],"<p><strong>Aspiring Dracokid</strong></p>
<p>Card Number: DZ-BT14/089</p>
<p>Rarity: C</p>
<p>Grade: グレード 0</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/089,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_089.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-090,"DZ-BT14/090 Linked Chains of Disturbance, Radialperigee [C]","<p><strong>Linked Chains of Disturbance, Radialperigee</strong></p>
<p>Card Number: DZ-BT14/090</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/090,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_090.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-091,"DZ-BT14/091 Blitz Carrier, Turagen [C]","<p><strong>Blitz Carrier, Turagen</strong></p>
<p>Card Number: DZ-BT14/091</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/091,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_091.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-092,"DZ-BT14/092 Librate Battalion, Gatling Kanone Dragon [C]","<p><strong>Librate Battalion, Gatling Kanone Dragon</strong></p>
<p>Card Number: DZ-BT14/092</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/092,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_092.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-093,"DZ-BT14/093 Librate Battalion, Diffusion Dragon [C]","<p><strong>Librate Battalion, Diffusion Dragon</strong></p>
<p>Card Number: DZ-BT14/093</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/093,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_093.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-094,DZ-BT14/094 Puffy Emanator [C],"<p><strong>Puffy Emanator</strong></p>
<p>Card Number: DZ-BT14/094</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/094,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_094.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-095,DZ-BT14/095 Mobility Flagger [C],"<p><strong>Mobility Flagger</strong></p>
<p>Card Number: DZ-BT14/095</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/095,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_095.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-096,"DZ-BT14/096 Librate Battalion, Augenblick Dragon [C]","<p><strong>Librate Battalion, Augenblick Dragon</strong></p>
<p>Card Number: DZ-BT14/096</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/096,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_096.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-097,"DZ-BT14/097 Librate Battalion, Raketenwerfer Dragon [C]","<p><strong>Librate Battalion, Raketenwerfer Dragon</strong></p>
<p>Card Number: DZ-BT14/097</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/097,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_097.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-098,"DZ-BT14/098 Librate Battalion, Gewehral Dragon [C]","<p><strong>Librate Battalion, Gewehral Dragon</strong></p>
<p>Card Number: DZ-BT14/098</p>
<p>Rarity: C</p>
<p>Grade: グレード 0</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/098,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_098.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-099,DZ-BT14/099 Satisfies Dragon [C],"<p><strong>Satisfies Dragon</strong></p>
<p>Card Number: DZ-BT14/099</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/099,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_099.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-100,"DZ-BT14/100 Bel-Fiore, Muvie [C]","<p><strong>Bel-Fiore, Muvie</strong></p>
<p>Card Number: DZ-BT14/100</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/100,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_100.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-101,DZ-BT14/101 Ill-omened Dragon [C],"<p><strong>Ill-omened Dragon</strong></p>
<p>Card Number: DZ-BT14/101</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/101,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_101.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-102,"DZ-BT14/102 Bel-Fiore, Shione [C]","<p><strong>Bel-Fiore, Shione</strong></p>
<p>Card Number: DZ-BT14/102</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/102,0.002,shopify,0,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_102.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-103,"DZ-BT14/103 Bel-Fiore, Chika [C]","<p><strong>Bel-Fiore, Chika</strong></p>
<p>Card Number: DZ-BT14/103</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/103,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_103.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-104,"DZ-BT14/104 Bel-Fiore, Noze [C]","<p><strong>Bel-Fiore, Noze</strong></p>
<p>Card Number: DZ-BT14/104</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/104,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_104.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-105,DZ-BT14/105 Merciful Serum Angel [C],"<p><strong>Merciful Serum Angel</strong></p>
<p>Card Number: DZ-BT14/105</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/105,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_105.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-106,DZ-BT14/106 Mofugaon [C],"<p><strong>Mofugaon</strong></p>
<p>Card Number: DZ-BT14/106</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/106,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_106.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-107,"DZ-BT14/107 Bel-Fiore, Proa [C]","<p><strong>Bel-Fiore, Proa</strong></p>
<p>Card Number: DZ-BT14/107</p>
<p>Rarity: C</p>
<p>Grade: グレード 0</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/107,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_107.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-108,"DZ-BT14/108 Crushing Wave Dragon, Bentos Flipper Dragon [C]","<p><strong>Crushing Wave Dragon, Bentos Flipper Dragon</strong></p>
<p>Card Number: DZ-BT14/108</p>
<p>Rarity: C</p>
<p>Grade: グレード 3</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/108,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_108.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-109,"DZ-BT14/109 Student of Pleasure, Ralphie [C]","<p><strong>Student of Pleasure, Ralphie</strong></p>
<p>Card Number: DZ-BT14/109</p>
<p>Rarity: C</p>
<p>Grade: グレード 3</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/109,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_109.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-110,"DZ-BT14/110 Peerless Magick Caster, Zerith [C]","<p><strong>Peerless Magick Caster, Zerith</strong></p>
<p>Card Number: DZ-BT14/110</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/110,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_110.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-111,"DZ-BT14/111 Student of the Stream, Haruto [C]","<p><strong>Student of the Stream, Haruto</strong></p>
<p>Card Number: DZ-BT14/111</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/111,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_111.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-112,"DZ-BT14/112 Apprentice Magick Caster, Zerith [C]","<p><strong>Apprentice Magick Caster, Zerith</strong></p>
<p>Card Number: DZ-BT14/112</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/112,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_112.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-113,"DZ-BT14/113 Future Magick Caster, Zerith [C]","<p><strong>Future Magick Caster, Zerith</strong></p>
<p>Card Number: DZ-BT14/113</p>
<p>Rarity: C</p>
<p>Grade: グレード 0</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/113,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_113.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-114,"DZ-BT14/114 Healing Magick, Aexlunus [C]","<p><strong>Healing Magick, Aexlunus</strong></p>
<p>Card Number: DZ-BT14/114</p>
<p>Rarity: C</p>
<p>Grade: グレード 3</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/114,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_114.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-115,"DZ-BT14/115 Growth Magick, Voxtol [C]","<p><strong>Growth Magick, Voxtol</strong></p>
<p>Card Number: DZ-BT14/115</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/115,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_115.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-116,"DZ-BT14/116 Enhance Magick, Starylking [C]","<p><strong>Enhance Magick, Starylking</strong></p>
<p>Card Number: DZ-BT14/116</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/116,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_116.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-117,"DZ-BT14/117 X-CeeDaNCe, Mery Cracia [C]","<p><strong>X-CeeDaNCe, Mery Cracia</strong></p>
<p>Card Number: DZ-BT14/117</p>
<p>Rarity: C</p>
<p>Grade: グレード 3</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/117,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_117.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-118,"DZ-BT14/118 After School Training, Abilita [C]","<p><strong>After School Training, Abilita</strong></p>
<p>Card Number: DZ-BT14/118</p>
<p>Rarity: C</p>
<p>Grade: グレード 3</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/118,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_118.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-119,"DZ-BT14/119 X-CeeDaNCe, Dras Evolia [C]","<p><strong>X-CeeDaNCe, Dras Evolia</strong></p>
<p>Card Number: DZ-BT14/119</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/119,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_119.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-120,"DZ-BT14/120 Mixed Feelings, Willery [C]","<p><strong>Mixed Feelings, Willery</strong></p>
<p>Card Number: DZ-BT14/120</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/120,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_120.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-121,DZ-BT14/121 I'll Make it Look Sharp! Sariture [C],"<p><strong>I'll Make it Look Sharp! Sariture</strong></p>
<p>Card Number: DZ-BT14/121</p>
<p>Rarity: C</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/121,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_121.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-122,"DZ-BT14/122 X-CeeDaNCe, Ino Progrette [C]","<p><strong>X-CeeDaNCe, Ino Progrette</strong></p>
<p>Card Number: DZ-BT14/122</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/122,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_122.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-123,"DZ-BT14/123 X-CeeDaNCe, Tran Dibe [C]","<p><strong>X-CeeDaNCe, Tran Dibe</strong></p>
<p>Card Number: DZ-BT14/123</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/123,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_123.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-124,"DZ-BT14/124 Relaxation Time Starts at Midnight, Pershte [C]","<p><strong>Relaxation Time Starts at Midnight, Pershte</strong></p>
<p>Card Number: DZ-BT14/124</p>
<p>Rarity: C</p>
<p>Grade: グレード 1</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/124,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_124.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-125,"DZ-BT14/125 X-CeeDaNCe, Falstater [C]","<p><strong>X-CeeDaNCe, Falstater</strong></p>
<p>Card Number: DZ-BT14/125</p>
<p>Rarity: C</p>
<p>Grade: グレード 0</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/125,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_125.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-dsr01,"DZ-BT14/DSR01 Great Magick Caster of Transitory, Zerith ""Fantôme"" [DSR]","<p><strong>Great Magick Caster of Transitory, Zerith ""Fantôme""</strong></p>
<p>Card Number: DZ-BT14/DSR01</p>
<p>Rarity: DSR</p>
<p>Grade: グレード 3</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/DSR01,0.002,shopify,0,deny,manual,361.8,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_126.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ex01,DZ-BT14/EX01 Kazuma Kiryu [EXRRR],"<p><strong>Kazuma Kiryu</strong></p>
<p>Card Number: DZ-BT14/EX01</p>
<p>Rarity: EXRRR</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EX01,0.002,shopify,1,deny,manual,2.9,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_127.png,1,false,kg,true,true,true,true,true,true,true,true,active
